,title,time,label,ChangeK
3,박수치는 박성욱 종목명 사장,2016-05-26 17:40:47,0.061111111111111116,0.006187845357279453
4,"고전하는 종목명, '반전' 계기 찾을까",2016-06-03 11:23:27,-0.016042780748663055,0.0003677282395009307
5,"UBS ""삼성전자·종목명 매수 vs LG전자 매도""",2016-06-08 05:36:00,-0.003490401396160525,0.0076803144522592515
6,"[관심주] 종목명, 외인·기관 쌍끌이 매수에 '웃음꽃'",2016-06-09 15:27:53,0.015761821366024442,-0.0014355191029278291
7,종목명 과학인재 응원…로보올림피아드 발대식,2016-06-12 11:00:04,-0.022413793103448265,-0.019116461345448754
8,"종목명, 투자의견 '중립' 유지-하이",2016-06-16 07:45:04,-0.01001669449081799,-0.008553286152864659
9,"종목명 ""하반기 전력효율 높인 차세대 D램 개발""",2016-06-17 10:21:22,-0.021922428330522714,0.0007223571879075852
10,"[특징주] 종목명, D램 가격 상승 반전에 강세",2016-06-20 09:18:03,0.036206896551724155,0.014190626937352846
11,"종목명, 독자 D램기술 `MDS` 표준화 나선다",2016-06-21 14:03:10,-0.008319467554076532,0.0007975064630045825
12,"종목명, 6·25 참전용사 청력검사…보청기 지원",2016-06-22 07:13:02,0.038590604026845554,0.004983106493252842
13,"종목명 사장 ""반도체는 협업사업…자발성이 경쟁력""",2016-06-24 14:54:23,0.0015748031496063408,-0.0309405862993003
14,"종목명, 청주산단 이사장배 스크린골프 우승",2016-06-26 13:44:03,0.007861635220125729,0.0008362521079774421
15,"LIG증권 ""종목명 2분기 실적, 시장기대치 밑돌 듯""",2016-06-28 08:51:32,-0.02808112324492984,0.004862856536164584
16,"종목명, 엔화강세 맞물려 ‘상승세’",2016-06-29 10:24:05,0.020866773675762396,0.010401717935797583
17,"[특징주]종목명, 외인 매수…2%↑",2016-07-04 14:15:07,0.018662519440124425,0.004015509941447393
18,"종목명, D램 업황 개선…감익구간 탈출-교보",2016-07-05 07:45:04,-0.027480916030534375,-0.002731455353159218
19,"삼성전자 ""퇴직 임원 종목명 취업 막아달라"" 가처분 기각",2016-07-07 14:56:42,0.0016339869281045694,0.010731527532183094
20,"[STOCK] 외국인과 D램, 그리고 종목명",2016-07-12 05:50:03,0.0,0.0013527215682078708
21,"종목명 이일우 실장, 충북대병원에 1천만원 기탁",2016-07-14 13:16:12,0.012251148545176171,0.0016055301145965206
22,"종목명, 4GB ‘HBM2’ 공급 시작",2016-07-18 08:21:09,0.001529051987767538,0.0019085169888437559
