,title,time,label,ChangeK
20,"-실업축구- 울산종목명, 김해시청과 2-2 무승부",2016-06-08 18:50:07,0.04423592493297579,-0.0014355191029278291
21,"종목명, 하반기부터 신규 수주 증가-NH",2016-06-17 08:31:02,-0.00694444444444442,0.0007223571879075852
22,"[@기업분석리포트]종목명, ""16.2Q 무난한 …"" HOLD(M)-유안타증권",2016-06-29 08:54:04,0.01179941002949847,0.010401717935797583
23,"NH투자증권 ""종목명 2분기 실적, 기대치 웃돌 듯""",2016-07-05 08:55:47,-0.0041899441340782495,-0.002731455353159218
24,"포스코·종목명, 세계 최초 고망간강 적용 LNG 벌크선 건조",2016-07-06 14:44:07,-0.036465638148667656,-0.018458668463958605
25,"[@테마]종목명_증권사 목표주가 87,400원, 현재주가 대비 28% 추가 상승여",2016-07-11 11:30:11,0.016491754122938573,0.01295912755897266
26,"종목명 “하이투자증권 매각주관사 최종 선정""",2016-07-13 18:40:03,-0.007299270072992692,0.0016055301145965206
27,"[특징주]종목명, 외국인 '사자'…7만원선↑",2016-07-15 09:37:15,0.044117647058823595,0.004226461922206548
28,"안산시민구단, 선수단 베이스는 '울산종목명'",2016-07-22 14:44:02,0.029957203994293913,-0.0009342939773456793
29,"이베스트증권 ""종목명 2분기 깜짝 실적""",2016-07-28 08:43:38,0.051114023591087854,-0.0019506051230440136
30,"[fnRASSI]종목명, 52주 신고가 달성...2.86% ↑",2016-08-01 13:44:03,0.028606965174129417,0.006656140737089311
31,"[Hot-Line] 종목명, 2분기 호실적에 연일 신고가",2016-08-04 09:30:12,-0.046650717703349276,0.0026268378614056065
32,[빅데이터MSI]빅데이터MSI 톱5…종목명·한화케미칼·코스맥스·강원랜드·세방전지,2016-08-05 10:02:17,0.02258469259723972,0.008954821547831893
33,"종목명 노조, '그룹 조선 3사 연대파업' 동참 힘들듯",2016-08-19 10:13:30,0.01856435643564347,0.0003746194353915211
34,종목명 파업 찬반투표 돌입,2016-08-22 11:14:22,-0.054678007290400954,-0.006847428349061602
35,"""종목명, 수주 공백 지속…매출 급감 우려""-현대",2016-08-30 08:07:03,-0.033810143042912855,0.0036361916437959163
36,"NH투자 ""종목명, 수주 증가로 저평가 해소""",2016-08-31 08:10:12,0.025572005383580176,-0.0024953994258847256
37,"메리츠증권 ""종목명, 9월 실적 변곡점 될 듯""",2016-09-08 08:57:23,-0.024390243902439046,0.0008972865079357462
38,종목명 올해 임단협 타결 '20년 무분규' 기록,2016-09-12 13:19:16,-0.05936675461741425,-0.02276397175178979
39,종목명 한달새 수주잔량 7.5% 감소...말라가는 韓 도크,2016-09-19 10:54:57,-0.004201680672268893,0.008212650109630015
40,"종목명 노사, 임단협 조인식…'20년 무분규'(종합)",2016-09-21 14:58:30,0.0,0.005074778323608253
41,"종목명, 8월 매출액 2583억…전년比 20%↓",2016-09-22 17:46:05,0.023611111111111027,0.002132076452393772
42,"[@기업분석리포트]종목명, ""Shale의 영향력…"" 매수-하나금융투자",2016-10-11 08:45:06,0.021144278606965106,-0.012101211178964455
43,"일감 없으면 고용 없다…종목명 노조 ""수주 지원"" 선언",2016-10-19 07:07:01,-0.007416563658838027,0.00024989192792990167
44,"종목명, MR탱커 수주 전망 개선-하나",2016-10-25 08:16:07,-0.014962593516209433,-0.0051617617723039855
45,"[@기업분석리포트]종목명, ""수주 전망은 분명 …"" 매수-하나금융투자",2016-10-27 09:09:07,-0.028532608695652217,0.005079711366462014
46,"종목명, 한영석 대표이사 선임",2016-11-03 15:26:17,-0.003012048192771122,0.0024559148558818134
47,"우승 마지막 기회 울산종목명, 내셔널리그 챔프 1차전 승리",2016-11-09 21:48:03,0.04313099041533541,0.02257987259219396
48,"<특징주> 종목명, 현대重 사업분사 수혜 기대감에 강세",2016-11-16 09:24:19,0.04888888888888898,0.0061600050933707795
49,<실업축구> 역사 속으로 사라지는 종목명…마지막 우승상금 전액 기부,2016-11-17 11:32:46,0.019774011299435124,0.00045463844067827885
50,"종목명, 올들어 두번째 사망사고 발생",2016-11-24 15:23:05,-0.030303030303030276,-0.00839555391804736
51,"하나금투 ""PC탱커 발주량 증가…종목명 수혜""",2016-12-01 08:38:10,0.02746365105008075,0.0001361344721009239
52,"<특징주> 종목명, 중동 수주 개선 기대감에 강세",2016-12-12 09:08:59,0.04197901049475261,0.0012594763022037991
53,"<울산소식> 종목명, '1천원의 사랑나눔' 성금 전달",2016-12-20 14:16:20,0.0014727540500736325,0.0017415342372544274
54,"종목명, 구조조정으로 이익률 개선될 것-케이프",2017-01-02 08:42:02,-0.0029761904761904656,-0.0001480053915557944
55,"종목명, 올해 예상 매출액 2조3000억원",2017-01-03 08:37:00,0.020895522388059806,0.008789995213181578
56,"[로봇뉴스]종목명_외국인과 개인은 순매도, 기관은 순매수(한달누적)",2017-01-04 10:36:03,-0.040935672514619936,0.0008170589703835329
57,"[장마감공시]종목명 ""하이투자증권 주식 매각 연내 마무리""",2017-01-16 08:32:54,-0.009188361408882129,-0.006076741877131031
58,"""종목명, 부족한 수주잔고에 대한 관심 필요"" - KB",2017-01-18 08:16:09,-0.01692307692307693,-0.0006419697784559864
59,종목명 이웃나눔 성금품 전달,2017-01-19 16:34:55,-0.015847860538827252,-0.003463897387052217
60,"[fnRASSI]종목명, 52주 신저가 기록...-2.39% ↓",2017-01-31 11:20:01,-0.020477815699658675,-0.007688662032068527
61,[로봇뉴스]종목명_상장주식수 대비 거래량은 0.58%로 적정수준,2017-02-03 12:54:03,-0.028286189683860208,0.001038093485603353
62,"중형선 전문 종목명, 잇단 수주 낭보",2017-02-06 17:52:07,0.0050167224080268635,-0.0011791876937364831
63,"[ET투자뉴스]종목명, ""아직은 안개 속 구…"" HOLD(유지)-동부증권",2017-02-10 09:15:07,-0.026490066225165587,0.004453402676364515
64,경총 노사협력 대상에 종목명·한전,2017-02-28 11:10:02,0.07038123167155419,0.0029344590036590734
65,"[ET투자뉴스]종목명, ""MR탱커의 수주상담…"" 매수-하나금융투자",2017-03-13 09:42:06,-0.005298013245033095,0.009650267744665264
66,"[특징주]종목명, 신설 현대로보틱스 지분 매각 기대↑",2017-03-16 09:20:03,0.06788511749347248,0.008007537740271964
67,"[STOCK] 종목명, 환율강세에 수주전망 긍정적 '매수'",2017-03-20 09:21:03,0.02311435523114347,-0.0034972455290240845
