,title,time,label,ChangeK
5,엔진에 불 난 종목명 여객기,2016-05-27 14:42:56,0.024344503025609532,0.006187845357279453
6,"종목명, 6월부터 '노 타이' 근무…9월 중순까지 확대",2016-05-31 09:22:10,0.02214021382722109,0.00827094241796189
7,"종목명-진에어, 공동운항 노선 확대",2016-06-01 13:24:29,-0.014440428392090476,-0.00034287233627661173
8,"종목명, 유동성 확보 총력전…넉 달간 ABS만 1조원대 발행",2016-06-07 06:03:01,0.007380071262772958,0.01298696745032668
9,"채권단 ""한진해운 1조 이상 유상증자 필요""…대주주 종목명 압박",2016-06-07 17:52:03,0.020146494462491837,0.0076803144522592515
10,종목명 노선 '수익성 위주' 재편… 델리 12월 취항,2016-06-09 13:39:50,-0.017953352671428835,-0.0014355191029278291
11,"北, 종목명 등 대기업 해킹…F15 정비매뉴얼도 탈취",2016-06-13 12:00:00,-0.03254975571320484,-0.019116461345448754
12,[산업단신]종목명 기내식 비빔밥 미국서 큰 인기 外,2016-06-20 15:04:03,0.04961834430710965,0.014190626937352846
13,"종목명 일반노조, 조종사노조 이기주의 강력 비판",2016-06-22 10:39:53,-0.011090607519385731,0.004983106493252842
14,'종목명 세무조사' 청원 놓고 '노-노' 갈등 격화,2016-06-23 09:26:00,-0.005607455773284475,-0.0029459269538090194
15,종목명 울란바토르 독점 깨졌다..에어부산 신규 취항,2016-06-24 10:35:48,-0.030075178638217626,-0.0309405862993003
16,[여의도에서] 종목명 노사 임금협상을 보며…,2016-06-24 18:31:04,-0.007751935494433093,0.0008362521079774421
17,"종목명, 12년 연속 글로벌고객만족도 1위",2016-06-30 09:45:09,-0.0019230960974878641,0.007151031051169099
18,"종목명, 국제선 '노쇼'고객에 위약금 부과",2016-07-04 09:32:20,-0.0019230960974878641,0.004015509941447393
19,"종목명, 美교통당국서 아·태항공사 중 보안 1위 평가",2016-07-06 15:49:52,0.007889543932277032,0.010731527532183094
20,"종목명, 中 소학교에 도서실 기증",2016-07-08 15:19:04,-0.007827786268618353,-0.005562074609302248
21,"종목명, 中 온라인 여행사 시트립과 마케팅 협약",2016-07-11 15:54:36,0.0,0.0013527215682078708
22,어린이들 '건강 도시락' 챙겨준 종목명,2016-07-13 14:32:04,0.005836634323420187,0.007191569604631853
23,"종목명, 18일 오후 터키행 항공편 결항",2016-07-18 13:32:03,0.013059678256309049,0.0019085169888437559
24,종목명 직원들이 추천하는 항공여행 노하우,2016-07-21 15:44:37,-0.009090924756132934,-0.0009342939773456793
25,종목명 '한국문화 알리미' 2년 더,2016-07-25 11:17:03,0.0036696858254590126,0.0009848980935993623
26,"<배구소식> 종목명, 초등학교 선수와 일일 배구교실",2016-07-27 16:47:45,0.040219404691113514,-0.0019506051230440136
27,"종목명 기내식, 하루 8만5천명이 먹었다…역대 최대",2016-08-01 10:54:22,0.015789486607922898,0.006656140737089311
28,"종목명, 국토부 평가서 ""매우 우수""",2016-08-02 11:00:00,0.012089788137675805,-0.005212802498111513
29,"한진 3세 조원태 종목명 총괄부사장, 정석기업 이사 선임",2016-08-03 18:43:12,-0.017452037603189585,0.0026268378614056065
30,"<올림픽> 종목명, 선수단에 의류 수송 지원",2016-08-07 14:27:24,0.0035650245868645847,0.006531440174313952
31,[종합]종목명 노사 갈등 다시 격화…조종사 노조 거리시위,2016-08-09 08:20:40,0.008881010531341937,0.006233031052407023
32,"종목명, ‘건강한 항공여행’ 꿀팁",2016-08-09 15:45:05,0.04225350886312507,0.00042078207429230297
33,종목명 '일감 몰아주기' 조원태·조현아 고발 검토,2016-08-11 08:33:25,0.027027089083344613,0.0020346046098487225
34,"""종목명, 2분기 흑자 전환했지만 한진해운 관련 리스크 여전"" - 동부",2016-08-16 08:29:04,-0.012779548940797913,-0.0013216292061465351
35,"종목명, ‘희망의 집짓기’",2016-08-18 14:36:51,0.0,0.0057345423853210065
36,"[종합]종목명·아시아나, 추석 임시 항공편 23일부터 예약접수",2016-08-19 11:50:55,0.01502505401251697,0.0003746194353915211
37,"키움증권, 개인고객 대상 종목명ABS 판매",2016-08-23 11:08:02,-0.07425742004055813,0.003804744912562441
38,커지는 한진해운 리스크에 시름 깊어지는 종목명,2016-08-24 06:07:01,0.0196078186778339,-0.003009820922991402
39,"종목명, 몽골 국립학교에 컴퓨터교실 기증",2016-08-25 15:33:43,0.035460982555976184,-0.00265308670102804
40,"종목명, 필리핀서 사랑의 봉사활동",2016-08-28 11:31:08,-0.003424621287615226,-0.0025276191411043314
41,"종목명, 최대 디스카운트 요인 해소-대신",2016-08-31 07:53:28,0.014469465647112267,-0.0024953994258847256
42,"종목명·진에어, ""포켓몬캐릭터 만나세요""",2016-09-05 13:44:37,-0.019999964679143778,0.010680425631947488
43,"종목명, 中 3대 온라인 여행사에 플래그십 스토어 오픈",2016-09-06 14:24:03,-0.013119544230512648,0.003130922466985764
44,"""한진해운 1천억원 수혈…종목명 실질적 부담 적어""",2016-09-07 09:06:03,-0.0029542391968143678,-0.0022502194184180757
45,"종목명, 델타항공과 공동운항 노선 159개로 확대",2016-09-08 08:43:03,0.019259268914567862,0.0008972865079357462
46,종목명 이사회 `한진해운 600억 지원 결정` 또 연기,2016-09-09 16:09:05,-0.02575758332433209,-0.02276397175178979
47,[주간추천주]종목명·삼진제약 등 실적호전株 주목,2016-09-18 14:42:04,0.004680169567487846,0.008212650109630015
48,"종목명, 쿠부치 사막서 식목 행사",2016-09-21 13:56:59,-0.00463676784794087,0.005074778323608253
49,"종목명, 美 보잉과 무인헬기 공동개발",2016-09-22 14:17:29,0.05434779272361556,0.006733805700095852
50,"종목명, 한진해운에 600억원 지원 결정",2016-09-22 16:45:03,-0.002945476938125635,0.002132076452393772
51,"종목명, '내가 그린 예쁜 비행기' 사생대회 열어",2016-09-25 11:26:17,-0.017725252829031257,-0.0033884350433950328
52,"하나금투 ""종목명, 3분기 최대 실적 전망…목표가↑""",2016-09-27 08:27:35,0.043609023860463836,0.007674274032716477
53,종목명 3억弗 해외영구채 발행 연기,2016-09-27 22:05:05,0.027377497859304878,-0.0047313913372303285
54,인천공항서 금괴 2㎏ 밀수한 종목명 미국인 조종사 적발,2016-09-29 10:55:54,-0.005610038710092247,0.007627595662071274
55,"종목명, 러시아에서 '비즈니스 여행객 최고 항공사' 선정",2016-10-04 11:53:03,-0.038626640531723044,0.005495173770459383
56,"종목명, 8일 인천서 팬사인회 개최",2016-10-07 14:18:04,0.01562496278738168,-0.005568198192591023
57,"종목명, 10월 채권시장서 5천억원 조달한다",2016-10-08 06:07:00,-0.007692257994276641,0.0014704542447889768
58,"미래에셋대우 ""종목명, 3분기 실적 사상 최대""",2016-10-11 08:29:49,0.0046511452698783096,-0.012101211178964455
59,"'전력 평준화' 예상…""그래도 종목명 잘할 것""(종합)",2016-10-12 16:45:23,-0.012102870481942807,-0.008993346796215329
60,[V리그 개막①] 춘추전국 속 그래도 앞서는 종목명과 새로운 변수들,2016-10-14 10:57:34,-0.019908125544702338,0.0035823905506295883
61,"박기원 감독 6년만에 프로팀 승리, 종목명 비상 예고",2016-10-16 16:14:03,-0.004687482405313914,0.0024472481370045873
