,title,time,label,ChangeK
6,"[특징주] 종목명, 52주 최고가",2016-06-16 13:58:45,0.0033821871476888976,-0.008553286152864659
7,"[@테마]종목명_주가와 거래량은 강세, 투자심리는 보통",2016-06-20 14:18:12,-0.005617977528089901,0.014190626937352846
8,"[@기업분석리포트]종목명, ""2Q16 성과보수 …"" OUTPERFORM(MAINTAIN)",2016-07-04 12:51:09,0.0011402508551880963,0.004015509941447393
9,"종목명, 한화손해보험이 주식 892만여주 매도",2016-07-11 14:10:04,0.0011261261261261701,0.01295912755897266
10,"[@테마]종목명_증권사 목표주가 9,000원, 현재주가는 목표주가에 근접",2016-07-18 11:36:12,0.007847533632286963,0.0019085169888437559
11,"[@테마]종목명_투심 약세 ,거래량 침체, 현재주가는 보통",2016-08-16 14:09:04,-0.007936507936507908,-0.0013216292061465351
12,"[@테마]종목명_투심 보통 ,거래량 침체, 현재주가는 약세",2016-08-29 12:48:03,0.010262257696693311,-0.0025276191411043314
13,"[@테마]종목명_현재주가 근처인 8,770원대에 주요매물대가 존재.",2016-08-30 12:03:08,-0.006772009029345383,0.0036361916437959163
14,"[클릭 e종목]""종목명, 초저금리에 확실한 배당주…목표가 1만원""",2016-09-19 08:47:45,0.0022675736961450532,0.008212650109630015
15,[@테마]종목명_상장주식수 대비 거래량은 0.1%로 적정수준,2016-09-20 12:39:05,-0.005656108597285048,0.004926099007403151
16,"KB투자증권 ""종목명 상승 여력 낮아…'중립'""",2016-09-22 08:23:03,-0.002270147559591429,0.006733805700095852
17,"[@기업분석리포트]종목명, ""분배금 감소는 아쉽…"" MARKETPERFORM(유지)-키움",2016-10-05 19:42:04,0.0,0.005991256210423845
18,"[@기업분석리포트]종목명, ""드디어 시작되는 신…"" MARKETPERFORM(MAINTA",2016-10-24 11:42:07,-0.003389830508474523,0.007250363994097508
19,"종목명, 8년만에 신규 투자",2016-10-25 12:01:23,-0.0011337868480725266,-0.0051617617723039855
20,"[로봇뉴스]종목명, ""3분기 투자자산 운…"" 매수(유지)-NH투자증권",2016-10-31 15:36:08,0.0011350737797957144,-0.0003983318428543159
21,"[로봇뉴스]종목명_현재주가 근처인 8,810원대에 주요매물대가 존재.",2016-11-02 13:03:06,0.00340136054421758,-0.014172668882185269
22,[로봇뉴스]종목명_업종평균에 비해서 변동성 대비 성과가 좋지 않아,2016-11-03 13:39:03,-0.004519774011299438,0.0024559148558818134
23,"[Hot-Line] ""종목명, 현 주가에서는 배당 수익률에 집중""",2016-11-22 08:27:06,0.0,0.008860365487064037
24,"[로봇뉴스]종목명_투심 보통 ,거래량 침체, 현재주가는 약세",2016-11-23 09:54:05,-0.005793742757821518,0.0022586578397965074
25,"[로봇뉴스]종목명_주가와 투자심리는 약세, 거래량은 침체",2016-11-24 13:48:06,-0.004662004662004615,-0.00839555391804736
26,"[로봇뉴스]종목명_주가와 투자심리는 약세, 거래량은 침체",2016-11-28 10:12:14,-0.003512880562060894,0.0018587583807680996
27,"[오늘의종목]종목명, 중장기 투자처로 여전히 Good",2016-12-15 09:00:03,0.004790419161676551,-0.0001079946194602055
28,"[로봇뉴스]종목명_관련종목들은 하락 우위, 금융업업종 +0.3%",2016-12-16 09:24:10,0.010727056019070424,0.0027446865853866242
29,"종목명,리스크 해소+현금흐름 개선-키움",2016-12-19 08:11:29,-0.008254716981132115,-0.0018851726627878707
30,종목명·맵스리얼티1…힘 못쓰는 '채권형 배당주',2017-01-23 19:01:01,0.006203473945409321,-0.00011131709307077298
31,"""종목명, 사업재구조화…유동성 확보·불확실성 해소""-NH",2017-02-01 08:03:01,0.016129032258064502,0.006244002174246921
32,"[ET투자뉴스]종목명, ""신규투자와 수익률 …"" OUTPERFORM(MAINTAIN)",2017-02-15 09:57:09,-0.007352941176470562,0.004478055064660369
33,"종목명, 1분기 성과보수 8,961원 예상-키움증권",2017-02-24 08:51:03,0.006112469437652868,-0.00640993283923752
34,"[ET투자뉴스]종목명, ""17년 DPS 51…"" OUTPERFORM(MAINTAIN)",2017-04-06 11:30:04,0.007168458781362075,-0.003748570068556334
35,"종목명, 英 투자법인이 지분율 8.2%로 늘려",2017-04-12 16:18:16,0.005973715651135025,0.009253653660474814
36,"[ET투자뉴스]종목명, ""신규 배당수익 인식…"" 매수-삼성증권",2017-05-02 12:51:07,0.008111239860950192,0.006452218777514229
37,"[ET투자뉴스]종목명_외국인/개인 순매수, 기관은 순매도(한달누적)",2017-05-18 11:40:07,-0.00692041522491349,-0.0027299569954224445
38,"""종목명, 우량 인프라 펀드"" - SK",2017-05-23 08:00:04,0.002317497103128563,0.003346293625932528
39,"[ET투자뉴스]종목명_현재주가 근처인 8,700원대에 주요매물대가 존재.",2017-06-29 11:37:12,-0.020385050962627438,0.00549822572174663
