,title,time,label,ChangeK
7,"종목명, '물 나쁜' 인도 시장서 정수기 판매 50%↑",2016-05-25 10:00:00,0.0,0.01178210817253933
8,"종목명 해외거래선 초청…""우리는 글로벌 가족""",2016-05-26 10:00:04,0.007547169811320753,-0.001759721186019414
9,"종목명, 유럽서 HDR 위성방송 기술 시연",2016-05-27 10:00:01,0.04119850187265928,0.006187845357279453
10,"종목명, 美 야구팬에 'LG 올레드TV' 소개",2016-05-30 10:00:04,0.0017985611510791255,-0.001035989251520375
11,종목명 G패드3 8.0 출시,2016-05-31 10:01:06,0.007181328545780907,0.00827094241796189
12,"종목명, '스타일러스2 플러스' 글로벌 출시",2016-06-01 10:01:04,0.0,-0.00034287233627661173
13,"종목명, TV 총세일…""55인치 올레드 TV가 300만원대""",2016-06-02 10:05:25,-0.028520499108734443,0.0012054218623696045
14,"종목명, 세계 곳곳서 우리 문화유산 알린다",2016-06-03 10:00:04,0.0,0.0003677282395009307
15,"종목명, 분리·동시세탁 '트윈워시' 연내 40개국 출시",2016-06-07 10:00:00,-0.003669724770642202,0.01298696745032668
16,"종목명, 캄보디아·미얀마서 이동진료 사회공헌",2016-06-08 10:00:11,0.0018416206261511192,0.0076803144522592515
17,"종목명, 올레드로 상업용 디스플레이 시장까지 넘본다",2016-06-09 10:00:00,0.03676470588235303,-0.0014355191029278291
18,'세탁기 파손혐의' 조성진 종목명 사장 2심도 무죄,2016-06-10 10:16:33,0.0,-0.00323097311877818
19,"종목명·LG생활건강, 여자야구월드컵 후원 계약",2016-06-13 10:00:04,-0.010638297872340385,-0.019116461345448754
20,"종목명, 화이트 해커 양성 지원 나선다",2016-06-14 10:10:14,-0.021505376344086002,-0.003552206497235866
21,"종목명 포터블 스피커, 아티스트 존원과 만났다",2016-06-15 10:42:04,-0.0073260073260073,-0.0016227303605628185
22,"종목명, 인도 맞춤형 제품 출시…""시장 선도할 것""",2016-06-16 10:04:07,-0.011070110701106972,-0.008553286152864659
23,"종목명 상냉장·하냉동 냉장고, 호주서도 호평",2016-06-17 10:00:05,0.005597014925373234,0.0007223571879075852
24,"""일반 가전도 스마트가전으로""…종목명 '스마트씽큐'",2016-06-20 10:00:00,0.04081632653061229,0.014190626937352846
25,종목명-LH '스마트에너지 아파트' 공동개발,2016-06-21 10:00:08,-0.007130124777183555,0.0007975064630045825
26,"종목명, 시그니처-예술 연계 마케팅",2016-06-22 10:01:09,-0.014362657091561926,0.004983106493252842
27,"종목명, 세계 최고 흡입력 무선청소기 출시",2016-06-23 10:00:08,0.005464480874316946,-0.0029459269538090194
28,"종목명, `월트디즈니` 스마트폰 홈테마 출시",2016-06-27 10:01:21,-0.005736137667303964,0.0008362521079774421
29,종목명 미니빔 TV 출시,2016-06-28 15:21:04,0.019230769230769162,0.004862856536164584
30,"종목명 ‘올레드 TV’, 30년 한국 사진사 감동 전한다",2016-06-29 10:02:04,0.013207547169811429,0.010401717935797583
31,"""운동복 세탁은 미니워시로"" 종목명 美서 이색이벤트",2016-06-30 10:00:01,0.003724394785847407,0.007151031051169099
32,"""전략폰 책임제"" 종목명, 대대적 조직개편…방향은(종합)",2016-07-01 14:39:23,0.02226345083487935,0.008612667905044447
33,종목명 정수기 판매 사상최대..'퓨리케어 슬림' 주도,2016-07-04 10:00:03,0.02177858439201441,0.004015509941447393
