,title,url,text,time
0,"LG생활건강, 옻칠자개로 빛낸 '후 공진향' 한정판 시판",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0001820386,"LG생활건강의 '후 공진향: 미 리미티드 에디션'.© News1  (서울=뉴스1) 서송희 기자 = LG생활건강이 '광채'를 강조한 '후 공진향: 미 리미티드 에디션'을 출시했다고 5일 밝혔다. 리미티드 에디션은 Δ공진향: 미 투웨이 케익 팩트 Δ공진향: 미 컬러팩트 Δ공진향: 미 궁중 립밤으로 구성됐다. 피부 본연의 빛과 톤을 화사하게 만들어 동안 메이크업을 연출하는 데 도움을 준다.   새해 첫 리미티드 에디션은 찬란한 새해를 밝히는 영롱한 빛처럼 왕후의 아름다움을 모티브로 제작됐다. 옻칠자개로 빛을 내 '빛나는 최고의 한 해를 기원'한다는 의미를 담았다.'후 공진향: 미 투웨이 케익 팩트 리미티드 에디션'은 잡티를 꼼꼼하게 감춰주고 피부톤을 화사하게 연출해주며 산뜻하고 보송하게 메이크업을 마무리해준다. 붉은 빛의 옻칠자개 케이스로 선보이는 '후 공진향: 미 컬러 팩트 리미티드 에디션'은 핑크, 라벤더, 그린, 옐로우의 4가지 컬러가 조화롭게 구성돼 피부를 화사하게 만드는 파우더 팩트다.'후 공진향: 미 궁중 립밤 리미티드 에디션'은 녹용, 당귀, 산수유, 오가피, 천문동의 공진비단 성분이 들어갔다. 입술 주름 개선에도 도움을 준다. 후의 대표 아이크림인 '공진향 기앤진 아이크림'과 '진율향 진율 아이크림'은 기존 대비 250% 증량된 50ml 대용량으로, 각각 '공진향 기앤진 아이크림 리미티드 에디션'과 '진율향 진율 아이크림 리미티드 에디션'이 동시 출시된다. 가격은 Δ투웨이 케익 팩트 12만5000원, Δ컬러팩트 12만5000원 Δ립밤과 립스틱은 3만2000원 Δ기앤진 아이크림은 15만원대 Δ진율향 진율 아이크림은 18만원대다. song65@▶ 뉴스1 100% 무료 만화 서비스 오픈!![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2016-01-05 09:04:52
1,"LG생활건강, 'VDL+팬톤 콜렉션' 출시",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0006968736,"원본보기【서울=뉴시스】하휘준 기자 = LG생활건강은 메이크업 브랜드 VDL이 색채 전문 기업 팬톤(PANTONE)과 협업해 메이크업 제품 16종을 선보인다고 6일 밝혔다.  팬톤은 1963년 세계적인 컬러 컨설팅 미국 기업으로 해마다 '올해의 컬러'를 선정한다. 2016년은 옅은 분홍빛 '로즈쿼츠'와 하늘처럼 가벼운 느낌의 '세레니티'를 현대인에게 휴식과 진정을 주는 색으로 선정했다. 'VDL팬톤 컬렉션'은 12색 아이섀도 팔레트 VDL 엑스퍼트 컬러 아이북 6.4, 엑스퍼트 컬러 립큐브 트랜퀼리티, 엑스퍼트 컬러 프라이머 포 아이즈 등 총 16종으로 구성했다.   아울러 출시를 기념해 4만원 이상 구매 시 팬톤 클러치 증정하는 등 다양한 프로모션을 진행한다. sisaking@newsis.com★ 세상에 이런일이 -  ""내 몸이 양조장"" 특이체질 여성, 음주운전 누명 벗어 ★ 오늘의 핫 포토 -  ´달샤벳´ 수빈, 아찔한 포즈 ★ 뉴시스 뉴스, 이젠 네이버 뉴스 스탠드에서도 만나세요★ 손 안에서 보는 세상, 모바일 뉴시스<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",2016-01-06 10:12:03
2,"LG생활건강, VDL 팝업 스토어 '팬톤 스테이션' 오픈",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=103&oid=022&aid=0002992695," 원본보기LG생활건강의 영 프레스티지 메이크업 브랜드 VDL은 세계적인 색채 전문 기업 팬톤(PANTONE)社와 협업한 '2016 VDL+ PANTONE™ 컬렉션 Wellness in Color' 출시를 기념해 롯데 백화점 본점에서 오는 14일까지 팝업 스토어 '팬톤 스테이션'을 운영한다고 11일 밝혔다.매 시즌마다 감각적인 컬러로 메이크업 트렌드를 주도한 VDL은 시즌 메이크업 트렌드 및 신제품 체험 기회를 집중적으로 제공하기 위해 팝업 스토어 '펜톤 스테이션'을 마련하였으며, 이번 팝업 스토어를 통해 VDL의 감각적인 컬러감을 표현하는 '메이크업 쇼', 컬러 스틱 뽑기를 통해 경품을 증정하는 'Pick your color 럭키드로우 이벤트' 등을 만나볼 수 있다.또한 방문하는 누구나 자유롭게 VDL과 팬톤이 함께 개발한 개인별 코스메틱 컬러 매칭 시스템인 '컬러-인텔 서비스'를 이용하여 자신에게 가장 잘 어울리는 메이크업 컬러 및 제품을 제안 받을 수 있다. '컬러-인텔'은 아시아 여성의 피부 컬러 및 올해의 트렌드, TPO를 고려한 메이크업 컬러를 데이터 베이스화하여 전 세계 110개의 피부톤 넘버 중 과학적으로 매치한 컬러를 개인별로 세밀하고 정확하게 제시한다.VDL은 세계적인 컬러 컨설팅 기업 '팬톤'에서 올해의 컬러로 발표한 옅은 분홍빛의 '로즈쿼츠'와 하늘처럼 산뜻하고 가벼운 느낌의 '세레니티'를 메인 컬러로 한 16여종의 메이크업 제품을 지난 1일 출시하였으며, 대표 제품인 'VDL 엑스퍼트 컬러 아이북 6.4'와 '엑스퍼트 컬러 립큐브 트랜퀼리티'는 출시 3일만에 초도 물량이 모두 완판 되는 등의 뜨거운 반응을 얻고 있다.헬스팀 이경호 기자 kjeans21@segye.comⓒ 세상을 보는 눈, 글로벌 미디어 세계일보",2016-01-11 14:25:04
3,"LG생활건강, '보닌 더 스타일' 리뉴얼 출시",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0006984648,"원본보기【서울=뉴시스】하휘준 기자 = LG생활건강은 14일 남성 화장품 '보닌 더 스타일' 6종을 리뉴얼 출시했다.  이번 제품은 여성에 비해 유분 보유량은 많지만 수분 보유량은 적어 건조하기 쉬운 남성 피부에 맞췄다.  악지성 피부를 위한 '오일 컷 파우더리 라인'은 청피 추출물이 번들거림을 잡아주고 베이럼 성분이 피부를 산뜻하게 관리해준다. 워터와 에센스 2종으로 구성됐다. 당기는 지성 피부에는 '스탠다드 라인'이 수분은 채워주고 유분은 비워준다. 천라 추출물과 비타민 베리 성분을 함유했다. 토너, 에멀전 2종으로 출시됐다. 악건성 피부를 위한 '워터 차지 라인'은 아이슬란드 이끼 성분이 건조하고 당기는 피부를 촉촉하게 가꿔준다. '워터 차지 라인'은 플루이드와 모이스처라이저 2종을 선보인다. 모든 제품은 각 2만5000원대이다.  sisaking@newsis.com★ 세상에 이런일이 -  월급 재촉하는 10대 알바에 야구배트 휘두른 사장 ★ 오늘의 핫 포토 -  서울서 발견된 북한군 대남전단 ★ 뉴시스 뉴스, 이젠 네이버 뉴스 스탠드에서도 만나세요★ 손 안에서 보는 세상, 모바일 뉴시스<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",2016-01-14 10:33:12
4,"LG생활건강, 카카오프렌즈 차량 방향제 리필 출시",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008126931,"    (서울=연합뉴스) 이유미 기자 = LG생활건강은 카카오프렌즈 캐릭터를 접목한 차량용 방향제의 리필제품을 출시했다고 19일 밝혔다.     리필제품은 기존 카카오 프렌즈 차량용 방향제 4종 제품에 모두 사용할 수 있으며 용량은 2㎖, 가격은 2개에 1만1천900원이다.     LG생활건강 직영몰(http://www.lgcaremall.co.kr/)과 오픈마켓 G마켓에서 구입할 수 있고, 판매처는 향후 확대될 예정이다.     LG생활건강은 지난해 4월 카카오 프렌즈 차량용 방향제를 출시했지만 리필용 제품을 별도로 출시하지 않아 소비자들로부터 '장삿속'이라는 비판을 받았다.     현재까지 60만개가 팔리며 인기를 끄는 제품인데도 리필이 출시되지 않아 향이 한달여만에 날아가면 캐릭터 값이 포함된 완제품을 또 사야했기 때문이다.     LG생활건강은 결국 제품 출시 이후 8개월이 지난 시점에 리필제품을 출시했다.    gatsby@yna.co.kr▶ [단독영상] 기차역서 쓰러진 50대…골든타임 지켜낸 시민들▶ [오늘의 핫 화보] '억' 소리나는 명품시계들<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>",2016-01-19 09:33:34
5,"LG생활건강, 지속되는 실적 모멘텀",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002793339," LG생활건강(051900)의 실적 성장이 지속 될 전망이다.27일 SK증권은 LG생활건강의 목표주가 110만원과 투자의견 매수를 유지한다고 밝혔다.이승욱 SK증권 연구원은 “LG생활건강의 지난 4분기 매출액과 영업이익은 각각 전년동기대비 12.99%와 32.67% 상승한 1조3,287억원과 1,474억원을 기록했다”며 “화장품 부문이 메르스 이후 중국인 관광객 회복과 면세점 수 확대 및 방문판매, 중국과 ‘후’ 등 높은 성장이 견조한 실적에 기여한 것으로 판단된다”고 말했다.이 연구원은 또 “올해 매출과 영업이익은 전년대비 각각 11%와 14.7% 성장이 가능할 것으로 예상된다”며 “화장품 부문의 경우 면세 채널 확대, 중국 등 해외채널 증가의 높은 성장이 기대된다”고 덧붙였다.올해 매출액과 영업이익은 각각 5조8,145억원과 7,850억원으로 추정했다.  노현섭기자 hit8129@sed.co.kr ▶ 돈이 보이는 뉴스 '서울경제 페이스북' ""좋아요 클릭클릭~""▶ '썸 타는' 특별한 뉴스~ '서울경제썸 페이스북' 바로가기~[ⓒ 서울경제, 무단 전재 및 재배포 금지]",2016-01-27 08:48:02
6,LG생활건강 오휘 쿠션 新제품 출시,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003589889,"원본보기 LG생활건강은 27일 피부에 착 밀착되는 초밀착 커버와 베이비 콜라겐을 함유한 한층 업그레이드된 안티에이징 케어를 선사하는 '오휘 에이지 리커버리 쿠션'(사진)을 출시했다.이 제품은 피부 결점을 완벽히 커버할 만큼 높은 커버력을 자랑하면서도 얇게 밀착돼 자연스럽게 연출이 가능하다. 또한 인체적용시험기관(㈜엘리드) 시험결과 건조주의보하에서 6시간동안 보습이 지속되는 등 촉촉함을 오랫동안 유지해 건조한 계절에도 사용하기 좋다. 주름개선기능성, 미백기능성, 자외선차단기능성을 갖춘 3중 기능성 메이크업 제품으로, 특히 아기 피부에 많은 베이비 콜라겐™ 성분을 함유해 피부를 탄력있게 가꿔주고 볼륨감 넘치는 피부로 표현해 준다.박신영 기자※ 저작권자 ⓒ  파이낸셜뉴스. 무단 전재-재배포 금지",2016-01-27 18:19:03
7,"LG생활건강, 소외계층 나눔보따리 배달 캠페인 시작",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008157038,"원본보기    (서울=연합뉴스) LG생활건강(대표 차석용)은 31일 오전 서울 성동구 '아름다운가게' 그물코센터에서 이웃 소외계층에 따뜻한 마음을 전하는 ‘아름다운 나눔보따리’ 배달 봉사를 진행했다고 밝혔다.     LG생활건강 임직원 자원봉사자 100여 명은 이날 홀몸 어르신과 조손가정 등에 방문해 쌀과 이불, 세제, 목욕용품 등 생필품으로 구성된 ‘아름다운 나눔보따리’를 전달했다. 2016.1.31 << LG생활건강 제공 >>    photo@yna.co.kr▶ [영상] '백투더퓨쳐' 타임머신 자동차, 35년 만에 다시 나온다▶ [오늘의 핫 화보] 디캐프리오·라슨, 美배우조합 남녀주연상 수상<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>",2016-01-31 15:43:46
8,"아모레퍼시픽, 작년 '절대강자' 지켜…LG생활건강 '갈길 멀다'",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0007021919,"【서울=뉴시스】이연춘 기자 = 아모레퍼시픽이 지난해도 화장품 업계 절대강자 자리를 지켰다. LG생활건강의 추격전이 매섭긴 하지만, 아직 갈 길이 멀어 보인다.  2일 금융감독원 전자공시에 따르면 화장품 시장에서 아모레퍼시픽은 브랜드력 강화, 유통 역량 강화, 해외 사업 확대에 힘입어 매출 4조7666억원을 올렸다. 국내 화장품 사업이 18.9% 성장한 3조659억원을, 해외 화장품 사업은 44.4% 성장한 1조2573억원을 각각 기록했다. LG생활건강은 같은 기간 화장품 매출이 전년 대비 25.2% 성장한 2조4490억원, 영업이익은 43.2% 오른 3901억원을 기록했다.  수치상으로 아모레퍼시픽이 LG생활건강을 압도했다.  아모레퍼시픽은 실적 비중 80% 이상을 차지하는 화장품 부문에서 4조원을 뛰어넘는 매출을 거두며 국내 화장품 시장을 견인했다.  특히 면세 경로가 매출 1조원을 달성하는 등 고성장을 했다. 설화수, 헤라, 프리메라 등 주요 럭셔리 브랜드의 견고한 성장을 바탕으로 백화점 채널 점유율도 확대됐다.  럭셔리 사업은 설화수, 헤라, 프리메라 등 주요 브랜드의 글로벌 위상 강화를 통해 전년 대비 28% 증가했다. 아이오페, 라네즈, 마몽드 등 프리미엄 사업군은 다양한 마케팅 활동을 통해 브랜드 핵심 가치가 올라갔다.  여기에 해외 화장품 사업은 아시아, 북미 등의 시장에서 매출 고성장을 달성하며 견고한 성장을 이끌었다. 아시아 시장은 5대 글로벌 챔피언 브랜드(설화수, 라네즈, 마몽드, 이니스프리, 에뛰드)를 중심으로 시장 확대, 수익성 개선을 통해 전년 대비 51.5%의 매출 고성장을 이끌어냈다. 북미 시장은 지역 및 유통 채널을 확장하며 전년 대비 매출이 39% 증가하는 등 견고한 성장을 달성했다. 원본보기 반면 LG생활건강은 생활용품사업, 화장품사업, 음료사업 등에서 최고 실적을 기록했지만 화장품 시장에선 여전히 아모레퍼시픽에 밀리고 있다.  화장품사업은 매출 2조4490억원, 영업이익 3901억원으로 전년 대비 각각 25.2%, 43.2% 증가했다. 특히 '후', '숨', '오휘' 등 럭셔리 화장품 매출은 60% 성장했다. 수익성이 높은 럭셔리 화장품의 매출의 비중이 늘어나면서 화장품 사업의 영업 이익률도 전년 대비 2%포인트 개선됐다. '후'는 국내 면세점뿐 아니라 중국 현지에서 중국 고객에게 큰 인기를 얻으면서 국내를 포함한 글로벌 매출이 8000억원을 넘어섰다. 다만 시장 일각에서도 아모레퍼시픽의 손을 들어주는 분위기다. 아모레퍼시픽의 연간 실적과 외형 성장세에 높은 점수를 주고 있다.  LG생활건강 관계자는 ""경쟁사 아모레퍼시픽에 비해 다소 떨어지는 부분은 있지만 지난해 화장품뿐만 아니라 생활용품, 음료부분에서 성장률은 높은 편""이라면서 ""향후 럭셔리 브랜드 '후'에 집중하면서 견고한 성장을 달성할 것""이라고 말했다.   lyc@newsis.com★ 세상에 이런일이 -  승진 축하주 마시고 음주운전 경관 ´승진 취소·1계급 강등´ ★ 오늘의 핫 포토 -  유승옥, 아찔 골반 ´호리병 몸매´ ★ 뉴시스 뉴스, 이젠 네이버 뉴스 스탠드에서도 만나세요★ 손 안에서 보는 세상, 모바일 뉴시스<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",2016-02-02 17:27:43
9,"LG생활건강 ‘후’, 가로수길 플래그십 스토어 확장 오픈",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003677351,"원본보기 LG생활건강이 춘절 요우커의 대규모 한국 방문을 앞두고 지난해 가로수길에 오픈한 ‘후’ 브랜드 최초의 플래그십스토어 ‘후 헤리티지 팰리스(WHOO Heritage Palace)’를 확장 오픈했다고 4일 밝혔다.지난해 4월 개점 이후 해외 방문객들에게 인기를 끌게 되면서 기존의 약 2배 규모로 확장한 것이다. ‘후 헤리티지 팰리스’는 하루 평균 방문객이 500여명에 달하고, 그 중 90% 이상이 중국, 태국, 대만, 싱가폴 등 외국인이다.  중국, 홍콩, 싱가폴 등 해외 여러 나라에서 취재가 이어지는 등 해외 언론으로부터도 높은 관심을 받았다.이에 따라 LG생활건강은 ‘후 헤리티지 팰리스’를 ‘더 히스토리 오브 후’의 제품에서 브랜드 정체성까지 모든 것을 느끼고 체험해 볼 수 있는 럭셔리한 복합 문화공간으로 새롭게 단장했다. 후 브랜드의 탄생과 변천사를 대표 제품과 함께 한눈에 볼 수 있는 ‘왕후의 갤러리’, 왕후의 궁중 유물에서 모티브를 얻어 매년 12월에 출시되는 궁중 팩트 리미티드 에디션들을 만나볼 수 있는 ‘왕후의 화장대’, 후의 브랜드 영상과 베스트셀러인 비첩 자생 에센스 리미티드 에디션으로 꾸민 ‘왕후의 응접실’ 등 3가지 대표 공간을 확장 및 업그레이드해 특별하게 꾸몄다.후의 최고 프리미엄 라인인 환유 라인의 정수를 경험해볼 수 있는 ‘환유 스페셜 존’도 새롭게 마련했다. 특히 나전칠기 장인이 영롱한 자개로 완성한 명작인 ‘환유 국빈세트’를 실제로 만나볼 수 있으며, 환유 라인의 제품을 체험해볼 수 있는 공간도 마련했다. 체험존도 늘려 후의 기초제품과 색조 제품들을 다양하게 체험해 볼 수 있도록 한 것은 물론 방문객들이 기념촬영을 할 수 있는 포토존도 확대했다. LG생활건강은 ‘후 헤리티지 팰리스’ 확장 오픈을 기념해 춘절 기간까지 스페셜 이벤트를 진행한다. 매장을 방문하는 모든 고객에게 브랜드 모델인 이영애 화보 엽서와 후의 대표 제품인 비첩 자생 에센스의 향을 담은 향낭을, 제품을 구매한 고객에게는 왕후 키링을 증정하는 등 다양한 이벤트를 실시한다. [박은진 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]",2016-02-04 16:11:13
