,title,url,text,time
0,"LG이노텍, 4Q 최대 영업이익 달성 '매수'-KB",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0003607590,"[머니투데이 송선옥 기자] KB투자증권은 5일 LG이노텍의 4분기 영업이익이 707억원으로 최대 영업이익을 달성, 시장 예상치를 충족시킬 것으로 전망했다. 투자의견 ‘매수’ 목표주가 14만원은 유지했다. 김상표 KB투자증권 연구원은 “LG이노텍의 4분기 연결기준 매출액은 전년 동기 대비 4.0% 감소한 1조7400원이나 영업이익은 21.9% 증가한 707억원으로 시장 예상치에 부합할 것”이라며 “우호적인 원/달러 환율 효과 속에 해외전략 거래선향 카메라 모듈과 차량용 부품 및 IoT(사물인터넷) 관련제품 등의 매출액의 증가 추세가 지속됐다”고 말했다. 김 연구원은 “LED(발광다이오드)사업의 대규모 적자 지속과 스마트폰 업황 악화로 2015년 연간 매출액과 영업이익의 규모 축소가 예상되나 지속적인 사업 포트폴리오 재편과 성장동력(차량용 부품, LED 조명, IoT 어플리케이션 등)으로 외형감소 및 수익성 방어 측면에서는 상대적으로 선전했다”고 설명했다. 이어 “LG이노텍은 LED에 대한 대규모 투자 및 공급과잉 여파로 2010년4분기부터 가파른 실적 및 재무구조 악화를 경험했으나 2013년 턴어라운드 이후 업황 변화에 빠르게 대처하면서 이상적인 사업 포트폴리오 구축과 재무구조 개선 노력으로 매년 순이익 증가 추세가 지속될 것”이라며 “2016년 모바일 업황이 더욱 악화되더라도 상대적으로 펀더멘털 개선 가능성이 높다”고 평가했다. ['생존 재테크' 백과사전 ""재테크를 부탁해"" ][부자들에게 배우는 성공 노하우 '줄리아 투자노트'  ][내 삶을 바꾸는 정치뉴스 'the 300'][CEO의 삶을 바꾼 '내 인생 최고의 조언' ][아찔한 girl~ 레이싱모델 핫포토 ]송선옥 기자 oops@mt.co.kr<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>",2016-01-05 08:03:26
1,아이폰 감산설에 LG이노텍 '흔들',https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003517590,"전문가들 ""중장기 성장성 주목""[ 윤정현 기자  ] 올해 1분기 애플이 아이폰 생산량을 줄일 것이라는 소식에 애플의 주요 부품사인 LG이노텍 주가가 크게 흔들렸다.6일 LG이노텍은 5.64% 떨어진 9만2000원에 장을 마쳤다. 오전 한때 9만원 선이 무너지기도 했지만 오후 들어 낙폭을 줄였다. 애플이 올 3월까지 아이폰6s와 아이폰6s플러스 생산을 30%가량 줄일 것이라는 일본 니혼게이자이신문의 보도가 주가에 부정적인 영향을 끼쳤다는 분석이다.5일(현지시간) 뉴욕증권거래소에서 애플 주가도 2.5% 하락했다. 이 신문은 아시아와 유럽, 미국 등에서 아이폰 판매가 예상보다 부진해 신형 아이폰 재고가 쌓였기 때문이라고 전했다.LG이노텍은 애플에 카메라모듈을 공급하고 있다. 업계에서는 애플 제품에 들어가는 카메라모듈의 절반가량을 LG이노텍이 공급하고 있고, LG이노텍 전체 매출에서 애플에 대한 매출이 차지하는 비중은 30%에 달하는 것으로 추정하고 있다.이날 LG이노텍뿐 아니라 애플에 디스플레이 패널을 공급하는 LG디스플레이(-2.94%), 세라믹 칩과 안테나 부품을 생산하는 아모텍(-0.24%), 스마트폰용 백라이트유닛을 만드는 이라이콤(-0.61%) 등 애플 부품 관련주가 일제히 하락세를 보였다. LG이노텍 관계자는 “아이폰 생산 감소와 관련해 확인된 것은 없다”며 “1100만주가량으로 상대적으로 유통주식 수가 적어 주가 변동성이 컸던 것 같다”고 말했다.애플 의존도가 부각돼 이날 하락폭이 컸지만 전문가들은 LG이노텍의 고부가가치 제품 확대, 차량용 부품으로의 사업 다각화 등 중장기 성장성을 주목해야 한다고 강조했다. 김상표 KB투자증권 연구원은 “스마트폰 출하량 증가세가 둔화된다 하더라도 전후면 듀얼카메라 장착, 차량용 카메라모듈 수주가 늘고 있다”며 “중화권 매출 확대, 사물인터넷(IoT) 관련 매출 증가로 체질 변화도 기대된다”고 말했다.윤정현 기자 hit@hankyung.com[한경닷컴 바로가기] [스내커] [슈퍼개미] [한경+ 구독신청] ⓒ '성공을 부르는 습관' 한경닷컴, 무단 전재 및 재배포 금지",2016-01-06 17:57:03
2,"""LG이노텍 올해 실적 '상저하고'""",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003579088," LG이노텍의 올해 실적이 '상저하고'를 보일 전망이다. 현대증권 김동원 연구원은 12일 ""LG이노텍은 4분기에 주요고객사 신제품 출시에 따른 광학솔루션 매출이 증가했고, 전장부품 매출이 지속적인 증가세를 나타냈다""고 밝혔다. 이에 따라 LG이노텍은 4분기에 매출 1조7000억원, 영업이익 712억원을 달성했을 것으로 추정된다. 각각 전년 동기 대비 -5% 감소, 23% 증가한 것이다. 김 연구원은 ""올해 영업이익은 전년 대비 12% 증가한 2806억원으로 예상되지만 '상저하고' 이익패턴이 나타날 전망""이라며 ""3분기부터는 전략 스마트폰 업체의 듀얼카메라 채택이 예상되고 전장 부문 수주가 예상을 상회하고 있어 뚜렷한 실적 개선이 기대된다""고 말했다. 현대증권은 LG이노텍의 올해 추정 영업이익 하향조정에 따라 목표주가를 기존보다 8% 하향한 11만원으로 제시했다. 투자의견은 '매수'를 유지했다. ronia@fnnews.com 이설영 기자※ 저작권자 ⓒ  파이낸셜뉴스. 무단 전재-재배포 금지",2016-01-12 08:54:03
3,"LG이노텍, 1Q 영업익 예상치 하회 -유안타",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0003612214,"[머니투데이 김승미 기자] 유안타증권은 13일 LG이노텍에 대해 올해 1분기 연결기준 영업이익이 647억원으로 기존 예상치인 716억원을 하회할 것이라고 전망했다. 다만 투자 의견은 매수, 목표주가는 13만원을 유지했다. 이재윤 유안타 연구원은 ""올해 1분기 연결기준 매출과 영업이익은 각각 1조 4000억원으로 전년 동기 대비 9%와 6%씩 줄어들 것""이라며 ""고가형 스마트폰 경쟁심화에 따른 아이폰6S의 수요 부진이 카메라모듈 부문의 실적에 부정적으로 작용할 것""이라고 분석했다. 이 연구원은 ""하지만 여타 부품업체와 달리 전장부품 분야에서 유의미한 성과를 내고 있고 LED부문의 경우 감가삼각 비용 감소 효과로 손익이 개선될 수 있다는 점을 고려하면 올해 실적 성장 가시성이 높다고 판단된다""고 덧붙였다.  ['생존 재테크' 백과사전 ""재테크를 부탁해"" ][부자들에게 배우는 성공 노하우 '줄리아 투자노트'  ][내 삶을 바꾸는 정치뉴스 'the 300'][CEO의 삶을 바꾼 '내 인생 최고의 조언' ][아찔한 girl~ 레이싱모델 핫포토 ]김승미 기자 askme@mt.co.kr<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>",2016-01-13 07:54:10
4,LG이노텍 메탈파워인덕터 등 소재·소자사업 본격화,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008127429,"3년내 매출 2천억원 목표…공격적 사업인수·투자    (서울=연합뉴스) 박대한 기자 = LG이노텍이 차세대 성장동력인 소재·소자 사업 진출을 본격화하고 3년 내 매출 2천억원을 목표로 설정했다.    LG이노텍은 정보기술(IT) 기기의 핵심 소자인 메탈 파워 인덕터(Metal Power Inductor)와 2메탈 칩온필름(2Metal COF) 사업에 진출한다고 19일 밝혔다.     메탈 파워 인덕터는 스마트폰, 디스플레이, 자동차 등의 내부 회로에 장착돼 전류 흐름을 최적화하는 필수 소자다. 디지털기기의 슬림화·소형화 추세로 향후 수요가 확대될 전망이다.     현재 스마트폰에만 10∼20개의 파워 인덕터가 장착되며 자동차에도 쓰임새가 늘어나고 있다.    2메탈 칩온필름은 스마트폰, TV 등에 장착되는 디스플레이 패널을 구동칩 및 메인회로기판과 연결하는 부품이다.     접거나 둥글게 말 수 있어 곡면 플렉시블 디스플레이가 적용된 스마트폰이나 스마트워치 등의 디자인을 다양화 할 수 있다.    LG이노텍은 차량 전장부품에 이어 소재·소자를 제2의 신사업으로 적극 육성할 방침이다.    연내 신사업 육성에만 700억원을 신규 투자하고 관련 사업 인수에도 나서 3년 내 매출 2천억원을 달성할 계획이다.    소재·소자는 무라타, TDK 등 일본기업들이 세계 시장을 선도하면서 10∼20%대 영업이익률을 기록하는 고수익 사업이다.    박종석 LG이노텍 사장은 ""소재·소자 사업은 미래 지속 성장을 위해 반드시 핵심 경쟁력을 확보해야 할 분야""라며 ""고객 가치를 최우선으로 차별화한 제품을 선보이고 중장기적 관점에서 글로벌 경쟁기반을 확고히 다져 나가겠다""고 말했다.    pdhis959@yna.co.kr▶ [단독영상] 기차역서 쓰러진 50대…골든타임 지켜낸 시민들▶ [오늘의 핫 화보] '억' 소리나는 명품시계들<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>",2016-01-19 11:00:00
5,LG이노텍 '이노 패밀리 상생데이' 개최,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008135798,"원본보기    (서울=연합뉴스) 박대한 기자 = LG이노텍은 지난 21일 경기도 안산시 부품소재R&D센터에서 '이노 패밀리(INNO FAMILY) 상생데이'를 개최하고 100여개 협력사들과 '2016년 공정거래 및 동반성장협약'을 체결했다고 22일 밝혔다.    이날 행사에는 박종석 LG이노텍 사장과 임직원, 협력사 대표 등 50여명이 참석했다.    LG이노텍은 유동성 자금 확보에 어려움을 겪는 협력사를 위해 올해도 630억원 규모의 동반성장 펀드를 운영한다.    협력사 대상의 경영컨설팅과 전문 직무교육 등의 프로그램도 제공한다.    LG이노텍은 협력사와 함께 광학솔루션, 기판소재, 전장부품, 발광다이오드(LED) 등의 분야에서 신기술 및 신제품 아이디어를 검토하는 간담회를 운영할 예정이다.    pdhis959@yna.co.kr▶ [영상] 성적취향 적힌 '성매수 의심 명단'…처벌 가능할까▶ [오늘의 핫 화보] 쯔위·엑소 등 '골든디스크' 스타들의 매력포즈 <저작권자(c) 연합뉴스, 무단 전재-재배포 금지>",2016-01-22 08:19:53
6,LG이노텍 4분기 영업익 451억원…22.3%↓(종합),https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008142691,"스마트폰 부품 등 부진 속 차량 전장부품 사업 성장    (서울=연합뉴스) 박대한 유현민 기자= LG이노텍은 국제회계기준(K-IFRS)으로 지난해 4분기에 매출 1조5천909억원, 영업이익 451억원을 기록했다고 25일 공시했다.    전년 동기 대비 매출은 12.3%, 영업이익은 22.3% 줄었다. 전분기 대비로는 매출은 2.1% 늘었으나 영업이익은 25.7% 감소했다.     당기순이익은 118억원으로 전년 동기 대비 흑자 전환했지만 지난해 3분기에 비해서는 50.4% 감소한 것으로 나타났다.    지난해 연간으로 LG이노텍은 매출 6조1천381억원, 영업이익 2천237억원을 기록해 전년 대비 각각 5.1%, 28.8% 감소한 것으로 집계됐다.    LG이노텍 관계자는 ""스마트폰 시장 성장 둔화에 따라 부품 수요가 감소했고 글로벌 경쟁이 한층 심화되면서 매출과 이익이 줄었다""면서 ""그러나 차량 전장부품 등 신성장동력은 견조한 성장세를 이어갔다""고 말했다.    사업부문별로 보면 광학솔루션사업은 지난해 4분기 매출 8천311억원으로 전분기 대비 7% 증가했지만 전년 같은 기간과 비교해서는 11% 줄었다.    기판소재사업은 한계사업인 리드 프레임(Lead Frame) 사업 철수 및 고객사 재고 조정 등으로 전분기 대비 3% 감소한 3천583억원의 매출을 기록했다. 전년 동기 대비로는 15% 감소한 것으로 집계됐다.    다만 차량 전장부품사업은 조향·제동 모터, 차량용 카메라 등의 공급 확대로 전분기 대비 11%, 전년 동기 대비 25% 증가한 1천805억원의 매출을 올렸다.    LED사업의 지난해 4분기 매출은 1천781억원으로 전분기와 전년 동기 대비 각각 6%와 19% 감소했다.    LG이노텍 관계자는 ""올해 차량 전장부품, 카메라모듈 등 핵심사업의 제품 다변화에 적극 나서는 한편 급격한 시장 변화에 대응해 신사업 발굴과 육성 등 미래 준비 활동을 한층 강화해 나갈 계획""이라고 밝혔다.    pdhis959@yna.co.kr▶ [현장영상]""눈이 좋아요""…자이언트 판다의 재롱▶ [오늘의 핫 화보] '추우니까 모자도 앞으로 쓰세요'…파리 패션위크<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>",2016-01-25 15:34:12
7,"LG이노텍, 자동차 부품 사업의 성장 기대",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002795626," LG이노텍(011070)에 대해 KDB대우증권 박원재 연구원은 투자의견 매수(유지)에 목표주가 115,000원을 제시했다.이에 박 연구원은 ""4Q15 매출액 1조 5,909억원(-12.3% YoY, +2.1% QoQ), 영업이익 451억원(-22.2% YoY, -25.6% QoQ), 부진한 실적을 기록했다""고 전했다.또한 ""1Q16 매출액은 1조 4,047억원(-8.9% YoY, -11.7% QoQ), 영업이익 360억원(-47.9% YoY, -20.3% QoQ)을 예상한다. 1Q16 부진 가능성이 주가에 반영된 후 접근하는 것이 합리적""이라고 밝혔다.한편 박 연구원은 LED 사업 적자 폭 감소와 자동차 부품 사업 성장을 기대한다며 ""차량 통신 모듈의 북미 시장 공급이 지속적으로 증가하고 있고 차량용 모터 및 LED가 신규 차종에 확대 적용되는 추세""라고 덧붙여 설명했다.1일 현재 동사의 주가는 지난 금요일 종가대비 5%대 상승세를 보이고 있다.▷ 휴대폰 카메라 섹터캠시스(050110), 하이비젼시스템(126700), 옵트론텍(082210), 파트론(091700), 삼성전기(009150), 아이엠(101390), 나노스(151910), 엠씨넥스(097520), 세코닉스, 코렌 등< 본 정보는 한국미디어네트워크에서 제공하는 투자판단의 참고사항입니다. >  ▶ 3일간 100% 무료 종목추천 문자 서비스 신청하기  [ⓒ 한국미디어네트워크, 무단 전재 및 재배포 금지]",2016-02-01 14:47:03
8,[마켓인사이트]LG이노텍 500억 사모債 발행… 실적 부진 때문?,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003543728,"만기 3·4년… 발행 금리, 시가 금리보다 0.11%P 높아지난해 영업益 28.8% 급감… 공모 시 흥행 실패 우려  이 기사는 02월12일(11:20) 자본시장의 혜안 ‘마켓인사이트’에 게재된 기사입니다 -----------------------------------------------------------지난해 부진한 실적을 낸 LG이노텍이 12일 500억원 규모의 사모 회사채를 발행했다. 투자은행(IB) 업계에 따르면 LG이노텍은 이날 만기 3년짜리 회사채 300억원어치와 4년짜리 200억원어치를 발행했다. 금리는 3년짜리가 연 2.024%, 4년짜리는 연 2.074%다. 에프앤자산평가 등 4개 채권 평가사가 시가 평가한 LG이노텍 회사채 금리 평균치(3년짜리 연 1.914%, 4년짜리 연 1.964%)보다 0.11%포인트 높다. LG이노텍의 신용 등급은 투자 등급 10개 중 상위 네 번째인 ‘AA-’다.LG이노텍은 지난해 11월에도 1000억원어치 회사채를 발행했다. 당시 투자자 모집 방식은 공모였다. 발행을 앞두고 기관투자가를 대상으로 벌인 수요예측(사전 청약)에 1800억원의 투자금이 몰려, 경쟁률 1.8 대 1을 기록했다.이번엔 왜 사모 방식을 택했을까. 소수 투자자와 미리 협의한 조건에 맞춰 발행하는 사모 회사채는 통상 공모 회사채보다 발행 금리가 높게 결정된다. 금리만 놓고 보면 기업 입장에선 공모 회사채가 유리하다는 의미다.시장에서는 부진한 실적이 사모 방식을 택한 이유 중 하나인 것으로 보고 있다. 실적 악화 탓에 투자자 공모 과정에서 ‘흥행’에 실패할 경우 기업 이미지까지 실추될 수 있다는 우려가 작용했다는 것이다. 이에 대해 LG이노텍 관계자는 “조달 규모가 작은 데다, 사모 회사채가 금리를 포함한 발행 비용이 더 적게 들 것이란 자체 판단에 따라 사모 방식을 택한 것”이라고 했다.LG이노텍은 지난달 말 잠정 실적 공시를 통해 지난해 매출 6조1381억원, 영업이익 2237억원을 냈다고 발표했다. 전년보다 매출은 5.1% 줄었고, 영업이익은 28.8% 급감했다. 하준두 신한금융투자 연구원은 “전방 산업인 스마트폰 시장의 성장세가 꺾였고, 주력인 LED(발광다이오드) 사업 부문도 TV 수요 부진으로 적자 폭이 커졌다”고 했다. 하헌형 기자 hhh@hankyung.com[한경+ 구독신청] [기사구매] [모바일앱]  ⓒ '성공을 부르는 습관' 한경닷컴, 무단 전재 및 재배포 금지",2016-02-12 14:09:03
9,LG이노텍 사모사채 500억원 발행…사상 최저금리로 조달 성공,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003681458,"LG이노텍이 500억원의 사모사채 발행에 성공했다.15일 증권업계에 따르면 LG이노텍은 지난 12일 만기 3년 300억원과 4년 200억원, 총 500억원의 채권을 사모 방식으로 발행한 것으로 알려졌다. 이는 2015년 1월의 1000억원 사모방식 발행에 이은 두번째 사모사채 발행이다.증권사 관계자는 “LG이노텍은 실적이 일시적으로 부진했는데도 불구하고 양호한 현금흐름으로 재무구조가 지속적으로 개선되고 있다”며 “이번 사모사채도 차입금 상환용으로 발행한 것이지만 그 규모는 적다”고 말했다.실제 표면금리도 3년물 2.024%, 4년물 2.074%로 지금까지 LG이노텍이 발행한 일반회사채 중 가장 낮은 금리다.최근 발행한 대부분의 공모사채가 시가보다 높게 금리가 결정된 점 등을 감안하면 LG이노텍은 이번 사모사채 발행시 상당히 낮은 수준의 발행 비용을 부담한 것으로 보인다.한편 LG이노텍은 지난달 말 잠정 실적 공시를 통해 지난해 매출 6조1381억원, 영업이익 2237억원을 기록했다고 밝혔다. 이는 전년보다 매출은 5.1% 줄었고, 영업이익은 28.8% 급감했다. [디지털뉴스국 이상규 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]",2016-02-15 11:06:15
