,title,url,text,time
0,"""GKL, 4Q 실적 부진 전망+올해 실적 하향조정…목표가↓""-신한",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003520216,"[ 채선희 기자  ] 신한금융투자는 11일 GKL에 대해 4분기 실적이 시장 예상치를 밑돌고 올해 실적 추정치도 하향 조정한다고 밝혔다. 투자의견 매수를 유지하고 목표주가는 3만4000원에서 3만3000원으로 내려 잡았다.성준원 연구원은 ""지난해 4분기 실적 부진에 이어 올해 실적 추정치를 약 3% 하향 조정하면서 목표가를 내려 잡았다""며 ""올해 1분기에는 역성장이 예상된다""고 말했다.성 연구원은 4분기 영업이익은 268억원을 기록해 시장 컨센서스 영업이익(298억원)보다 낮을 것으로 예상하고, 매출액은 전년 동기 대비 24.1% 감소한 1133억원을 기록할 것으로 추정했다. 지난 6월부터 시작된 중동호흡기증후군(메르스)의 부정적인 효과와 지난 6월 중순부터 중국 VIP 모객이 중단된 점이 영향을 미칠 것이란 분석이다.다만 그는 올해 2분기부터는 분기별로 영업이익이 30% 이상씩 성장할 것으로 전망했다. 여기에 올해 코엑스 확장효과가 나온다면 실적 개선은 충분히 가능할 것이라는 설명이다.또 올해 예상 주가순자산비율(PBR)은 2.7배로 2009년 상장 이후 가장 낮고 올해 배당수익률은 3.9%(배당성향 53%, DPS 872원)로 높은 편인 점은 긍정적이라고 덧붙였다.그는 ""GKL의 주가 상승을 위해서는 마카오 매출이 관건""이라며 ""올해 상반기중에는 마카오의 VIP 매출 하락이 멈추고 매스(Mass)고객 매출 성장이 시작될 가능성이 높으므로, 마카오 주가가 오르면 GKL의 주가도 상승 가능할 것""이라고 강조했다.채선희 한경닷컴 기자 csun00@hankyung.com[한경닷컴 바로가기] [스내커] [슈퍼개미] [한경+ 구독신청] ⓒ '성공을 부르는 습관' 한경닷컴, 무단 전재 및 재배포 금지",2016-01-11 08:06:03
1,"부여군-GKL사회공헌재단, 백제역사문화탐험 운영 MOU",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0006987384,"원본보기【부여=뉴시스】권교용 기자 = 충남 부여군(군수 이용우)과 공익법인 GKL사회공헌재단(이사장 이덕주)은 15일 오전 부여군청에서 백제역사문화탐험 사업 운영을 위한 업무제휴 협약(MOU)을 체결했다. 양측은 이번 협약에 따라 백제역사문화탐험 사업의 성공적 추진을 위해 예산 및 인적자원 지원, 부여지역 관광소비촉진을 위한 홍보 등에 대해 협력하게 된다. 백제역사문화탐험은 GKL사회공헌재단이 보조금 1억원을 지원하는 사업이다. 주요사업은 백제역사유적지구 및 백제문화단지 등 유적방문과 함께 축제장 방문, 재래시장 장보기, 명사특강 등이 있다. 또 부여서동연꽃축제 기간을 활용해 2박 3일의 일정으로도 운영된다. ggy0119@newsis.com★ 세상에 이런일이 -  월급 재촉하는 10대 알바에 야구배트 휘두른 사장 ★ 오늘의 핫 포토 -  이하늬, 육감적인 스킨톤 드레스 입고 사뿐 ★ 뉴시스 뉴스, 이젠 네이버 뉴스 스탠드에서도 만나세요★ 손 안에서 보는 세상, 모바일 뉴시스<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",2016-01-15 14:12:23
2,"GKL, 행복어린이집 부산점 개원",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0006991108,"원본보기【부산=뉴시스】 하경민 기자 = 그랜드코리아레저(GKL)는 18일 오후 부산 동구 범일동에서 직장 보육시설인 'GKL 행복어린이집' 부산점의 개원식을 개최했다.  이날 개원식에 참가한 이기우(왼쪽) GKL 사장 등이 어린이집 시설을 둘러보고 있다.  이 어린이집은 365일 24시단 3교대로 운영되는 외국인 전용카지노의 근무 특성 상 늦은 시간이나 이른 아침, 주말에도 아이를 안심하고 맡길 수 있도록 운영된다. 2016.01.18.  yulnetphoto@newsis.com ★ 세상에 이런일이 -  20대 3명, 술 취한 여자후배 차례로… ★ 오늘의 핫 포토 -  이하늬, 안 입은 줄…파격 착시 드레스 [사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com, 02-721-7470)로 보내주시면 적극 반영하겠습니다.<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",2016-01-18 15:17:06
3,'GKL 행복어린이집' 부산롯데점 개원식 열려,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=103&oid=014&aid=0003583726,"원본보기'GKL 행복어린이집' 부산롯데점의 개원식.  그랜드코리아레저(이하 GKL)는 지난 18일 부산시 범일동에서 직장 보육시설인 'GKL 행복어린이집' 부산롯데점의 개원식을 가졌다고 19일 밝혔다.이날 'GKL 행복어린이집 부산롯데점' 개원식에는 박삼석 동구청장, 이기우 GKL사장, 김온기 푸르니보육지원재단 상무이사를 비롯한 내외빈과 학부모 등이 참석했다.GKL은 ""자녀 보육에 대한 부담을 덜어주어 '일과 가정'이 양립할 수 있는 근무환경을 제공하고자 노사 합의를 통해 만들어 졌다""며 ""365일 24시간 3교대로 운영되는 외국인 전용카지노의 근무 특성상 늦은 시간이나 이른 아침, 또 주말에도 아이를 안심하고 맡길 수 있도록 운영해 나갈 것""이라고 밝혔다.GKL 행복어린이집은 작년 3월 서울 청담동의 '강남코엑스점'과 남대문 서울스퀘어의 '강북힐튼점'이 차례로 개원했으며 지난 18일 '부산롯데점'이 개원함으로써 총 3개소가 됐다.행복어린이집은 푸르니보육지원재단(이사장 송자)이 위탁 운영하며, 만 0~1세반, 만2세반, 만3~4세반, 만5세반 등 연령별 총 4개 학급으로 구성돼 있다. 전체 운영정원은 49명이며 25명의 원아로 운영을 시작한다.GKL 이기우 사장은 ""GKL 행복어린이집은 안정된 보육기관의 역할 뿐만 아니라 직원들이 내 집처럼 안심하고 아이를 맡기며 부모와 아이, 그리고 교사 모두가 행복한 공간이 될 수 있도록 하겠다""고 말했다.junglee@fnnews.com 이정호 레저전문기자※ 저작권자 ⓒ  파이낸셜뉴스. 무단 전재-재배포 금지",2016-01-19 09:13:04
4,"NH투자 ""GKL·파라다이스 실적 회복 멀었다""",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008129672,"    (서울=연합뉴스) 윤선희 기자 = NH투자증권은 20일 카지노주가 아직 본격적인 회복세에 들어서지 못했다며 '중립' 의견을 유지했다.    김진성 연구원은 ""작년 4분기 강원랜드의 영업이익만 시장 컨센서스에 부합했다""고 설명했다.    그는 ""GKL의 영업이익은 38.4% 줄어든 251억원으로 컨센서스를 밑돌고 파라다이스의 영업이익도 155억원으로 시장 기대치인 188억원에 못 미쳤을 것""이라고 추정했다.    그는 ""GKL과 파라다이스는 실적 성장을 뒷받침할 수 있는 고객의 전환이 이뤄지지 않아 실적 추정치 하향 조정이 이어질 수 있다""며 ""증설 일정 지연과 기대 이하의 수익성 개선 등도 주목을 끈다""고 지적하고 이들 두 종목에 대해 '보유' 투자의견을 유지했다.    indigo@yna.co.kr▶ [현장영상] 신생아 소두증 확산에 브라질 '초비상'▶ [오늘의 핫 화보] 한노총 '대타협 파기' 선언…정부, 독자 노동개혁 추진<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>",2016-01-20 08:44:59
5,<인사> 그랜드코리아레저(GKL),https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008157970,"    ◇ 임원     ▲ 부산본부장 강중석     ◇ 본부장    ▲강남본부장 김희태  ▲ 강북본부장 우종구     ◇ 승진    ▲ 부산롯데점 점장 황경희  ▲ 총무구매팀장 유병국  ▲ 강북힐튼점 운영지원팀장 강동현  ▲ 일본마케팅팀장 이경한    ◇ 전보     ▲비서실장 김문락  ▲ 비상계획센터장 정수용  ▲ GKL아카데미원장 송덕종 ▲ 강남코엑스점 점장 이미선    (서울=연합뉴스)▶ [영상] 선로 추락 장애인 구한 용감한 해병▶ [오늘의 핫 화보] '침대를 끌고서 달린다?'…파타야 침대 달리기 대회<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>",2016-02-01 10:13:17
6,"[특징주]GKL, 실적 개선 전망에 '상승'",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003544822,"[ 김근희 기자  ] GKL이 올 2분기부터 실적이 개선될 것이란 증권가 전망에 상승하고 있다.15일 오전 9시9분 현재 GKL은 전 거래일보다 400원(1.81%) 오른 2만2450원에 거래되고 있다.성준원 신한금융투자 연구원은 이날 GKL에 대해 ""올해 매출액 5276억원, 영업이익 1318억원을 올릴 것""이라며 ""2분기부터 실적 개선이 기대된다""고 말했다.성 연구원은 ""중동호흡기증후군(메르스) 기저효과가 시작되는 2분기부터는 성장세가 나타날 것""이라며 ""지난 2년간 지속된 마카오의 매출 하향세도 올해 상반기에 멈출 가능성이 높다""고 덧붙였다.김근희 한경닷컴 기자 tkfcka7@hankyung.com[한경닷컴 바로가기] [스내커] [한경+ 구독신청] ⓒ '성공을 부르는 습관' 한경닷컴, 무단 전재 및 재배포 금지",2016-02-15 09:14:04
7,GKL 모델에 배우 이민호,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=103&oid=011&aid=0002800648,"외국인 전용 카지노 '세븐럭'을 운영하는 그랜드코리아레저(GKL)는 배우 이민호(30·사진)를 광고모델로 발탁했다. 이민호는 올해 1년 동안 세븐럭 광고모델로 활동하게 되며 광고는 국내외 공항 등 외국인이 많이 오가는 지역과 항공기 내 잡지 등 인쇄 매체를 통해 선보인다. 앞서 이 회사의 모델은 이병헌·최지우가 이어서 맡아왔다. 기존 일본인 관광객에서 새로 중국인을 공략하기 위해 중국에서 인기가 높은 이민호로 바꾼 것으로 평가된다. GKL은 ""이민호가 가진 한류스타로서의 이미지가 세븐럭 카지노가 추구하는 브랜드에 들어맞는다는 판단에 따라 이뤄졌다""며 ""이민호를 통해 역동적인 세계 톱 클라스 카지노 세븐럭의 이미지를 알려나갈 것""이라고 전했다.  ▶ 돈이 보이는 뉴스 '서울경제 페이스북' ""좋아요 클릭클릭~""▶ '썸 타는' 특별한 뉴스~ '서울경제썸 페이스북' 바로가기~[ⓒ 서울경제, 무단 전재 및 재배포 금지]",2016-02-17 20:16:04
8,"GKL, '2016 세븐럭 신춘교류회' 개최",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=103&oid=076&aid=0002896731,"GKL, '2016 세븐럭 신춘교류회' 개최원본보기신춘교류회 외국인 전용카지노 '세븐럭'을 운영하는 그랜드코리아레저(GKL, 대표이사 사장 이기우)는 25일 코엑스 컨벤션센터 그랜드볼룸에서 '2016 세븐럭 신춘교류회'를 개최했다. 이날 행사에는 한국관광협회중앙회 김홍주 회장, 한국관광통역안내사협회 전봉애 회장, 한국여행업협회 김안호 부회장, 중화동남아여행업협회 추신강 회장 등 여행업계 관계자와 관광통역안내사, GKL 임직원 등 400여 명이 참석한 가운데 화합의 세리머니와 우수 활동 여행사 · 관광통역 안내사에 대한 시상식 그리고 다양한 공연 등의 순서로 진행됐다.   GKL 이기우 사장은 환영사에서 올 한 해 관광객 유치에 많은 노력과 협조를 당부하면서 ""앞으로 GKL은 그간 쌓은 역량을 바탕으로 한국 관광산업과 국가경제에 이바지하며, 이익의 사회 환원과 글로벌 레저 기업으로의 재도약을 위해 노력해 나가겠다""고 말했다. 한편 GKL은 외래 관광객의 국내 유치를 통해 관광산업 발전에 기여하고 있는 여행사, 관광통역 안내사들을 격려하고자 매년 '세븐럭 신춘교류회'를 개최하고 있다.김형우  문화관광전문기자 hwkim@sportschosun.com   ☞ 할리우드 여신들의 눈부신 몸매 '디바'☞ '응팔' 권은수, 류준열 저격? ""일베를 일베라 하지 못하고""- Copyrightsⓒ 스포츠조선, 무단 전재 및 재배포 금지",2016-02-26 11:14:04
9,"GKL, 대한적십자사 회원유공장 은장 수상",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=103&oid=421&aid=0001922492,"원본보기이기우(왼쪽) 그랜드코리아레저 사장이 대한적십자사로부터 회원유공장 은장을 3일 받았다. 사진-그랜드코리아레저 © News1(서울=뉴스1) 박창욱 기자 = 외국인 전용 카지노인 ‘세븐럭’을 운영하는 그랜드코리아레저(GKL, 사장 이기우)는 대한적십자사(총재 김성주)로부터 회원유공장 은장을 3일 수상했다고 밝혔다.이날 행사에는 GKL 임직원과 대한적십자사 강호권 사무총장 등이 참석한 가운데 유공장 수여, 사진촬영 순으로 진행됐다.적십자 회원유공장은 적십자사업 재원조성에 공적이 지대하고 타의 모범이 되는 자에게 수여하는 상이다. GKL은 임직원들의 자발적 봉사와 헌혈, 그리고 꾸준한 기부 등을 인정받았다.이기우 GKL 사장은 ""이번 수상은 모두가 GKL직원들의 자발적 참여 덕분이며, 앞으로도 GKL은 대한적십자사와 함께 어려운 이웃을 위한 아름다운 동행에 앞장서는 등 기업의 사회적 책임에 최선을 다하겠다”고 말했다. 한편, GKL은 2013년 5월, 대한적십자사로부터 안전사업장 조성을 인정받아 안전사업 유공부문 표창을 받은바 있다.       cup@▶ ""김부선이 급소 잡아당겼다""…아파트 소장이 고소▶ 삼성경영진에 국회의원도 축하…軍작전 같던 '판다' 이송▶ 뉴스1 100% 무료 만화 서비스 오픈!![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2016-03-03 18:26:03
