접수번호,사업연도,종목코드,보고서코드,계정명,개별연결구분,개별연결명,재무제표구분,재무제표명,당기명,당기일자,당기금액,당기누적금액,전기명,전기일자,전기금액,전기누적금액,전전기명,전전기일자,전전기금액,계정과목정렬순서
20160330003590,2015,097950,11011,유동자산,CFS,연결재무제표,BS,재무상태표,제 9 기,2015.12.31 현재,"4,011,888,408,000",,제 8 기,2014.12.31 현재,"3,868,199,539,000",,제 7 기,2013.12.31 현재,"3,520,295,467,000",1
20160330003590,2015,097950,11011,비유동자산,CFS,연결재무제표,BS,재무상태표,제 9 기,2015.12.31 현재,"9,732,754,143,000",,제 8 기,2014.12.31 현재,"9,409,260,061,000",,제 7 기,2013.12.31 현재,"9,299,431,630,000",3
20160330003590,2015,097950,11011,자산총계,CFS,연결재무제표,BS,재무상태표,제 9 기,2015.12.31 현재,"13,751,265,058,000",,제 8 기,2014.12.31 현재,"13,382,531,013,000",,제 7 기,2013.12.31 현재,"13,004,490,092,000",5
20160330003590,2015,097950,11011,유동부채,CFS,연결재무제표,BS,재무상태표,제 9 기,2015.12.31 현재,"4,335,743,182,000",,제 8 기,2014.12.31 현재,"4,030,700,916,000",,제 7 기,2013.12.31 현재,"3,616,095,540,000",7
20160330003590,2015,097950,11011,비유동부채,CFS,연결재무제표,BS,재무상태표,제 9 기,2015.12.31 현재,"4,030,288,591,000",,제 8 기,2014.12.31 현재,"4,310,212,102,000",,제 7 기,2013.12.31 현재,"4,483,001,637,000",9
20160330003590,2015,097950,11011,부채총계,CFS,연결재무제표,BS,재무상태표,제 9 기,2015.12.31 현재,"8,366,031,773,000",,제 8 기,2014.12.31 현재,"8,432,650,582,000",,제 7 기,2013.12.31 현재,"8,191,910,984,000",11
20160330003590,2015,097950,11011,자본총계,CFS,연결재무제표,BS,재무상태표,제 9 기,2015.12.31 현재,"5,385,233,285,000",,제 8 기,2014.12.31 현재,"4,949,880,431,000",,제 7 기,2013.12.31 현재,"4,812,579,108,000",21
20160330003590,2015,097950,11011,매출액,CFS,연결재무제표,IS,손익계산서,제 9 기,2015.01.01 ~ 2015.12.31,"12,924,472,295,000",,제 8 기,2014.01.01 ~ 2014.12.31,"11,701,797,228,000",,제 7 기,2013.01.01 ~ 2013.12.31,"10,847,718,244,000",23
20160330003590,2015,097950,11011,영업이익,CFS,연결재무제표,IS,손익계산서,제 9 기,2015.01.01 ~ 2015.12.31,"751,413,820,000",,제 8 기,2014.01.01 ~ 2014.12.31,"579,930,251,000",,제 7 기,2013.01.01 ~ 2013.12.31,"345,479,026,000",25
20160330003590,2015,097950,11011,법인세차감전 순이익,CFS,연결재무제표,IS,손익계산서,제 9 기,2015.01.01 ~ 2015.12.31,"364,809,833,000",,제 8 기,2014.01.01 ~ 2014.12.31,"242,991,208,000",,제 7 기,2013.01.01 ~ 2013.12.31,"126,708,237,000",27
